Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
5/30/2023,Morning,637,21.5,5.8,0.2,2.3,0,92.5,566.2,624.2,73.1,5.1,5.1,31,0,0,26.4,11.9,
5/30/2023,PreWorkout,524.4,6.2,1.5,1.2,1.2,0,12.5,758.3,320,81.8,4.9,36.5,37.4,24.6,34.6,51.6,49.2,
5/31/2023,Breakfast,442.7,15.1,2.9,4.2,6.4,0,192.1,186.5,286.4,52.5,10,18,23.8,6,0,31.1,15.4,
5/31/2023,Dinner,685.8,11.2,5.6,0,0,0,31.7,1904.3,821.1,102.3,13.2,10.4,43,575.3,28.7,62.9,7.2,
5/31/2023,Evening,144.6,3.5,0.8,0.8,2,0,1.3,242.3,93.3,9.6,0.3,0,17.3,0,6.3,8.3,3.3,
5/31/2023,Lunch,354.9,6.3,1.1,0.1,0,0,105,511.8,1253,35.8,4.1,8.4,37.2,0.7,58.2,6.3,12.6,
5/31/2023,Morning,637,21.5,5.8,0.2,2.3,0,92.5,566.2,624.2,73.1,5.1,5.1,31,0,0,26.4,11.9,
5/31/2023,PreWorkout,695.6,6.2,1.5,1.2,1.2,0,12.5,1943.3,220,148.9,4.9,75.5,12.4,24.6,24.6,41.6,50.2,
6/1/2023,Breakfast,442.7,15.1,2.9,4.2,6.4,0,192.1,186.5,286.4,52.5,10,18,23.8,6,0,31.1,15.4,
6/1/2023,Dinner,685.8,11.2,5.6,0,0,0,31.7,1904.3,821.1,102.3,13.2,10.4,43,575.3,28.7,62.9,7.2,
6/1/2023,Evening,280,7.6,1.5,1.8,4.1,0,2.5,400,426,34,4.5,9.8,19.3,1.6,202,13.2,11.3,
6/1/2023,Lunch,354.9,6.3,1.1,0.1,0,0,105,511.8,1253,35.8,4.1,8.4,37.2,0.7,58.2,6.3,12.6,
6/1/2023,Morning,637,21.5,5.8,0.2,2.3,0,92.5,566.2,624.2,73.1,5.1,5.1,31,0,0,26.4,11.9,
6/1/2023,PreWorkout,355,5.5,1.5,1,1,0,12.5,1837.5,220,69,4,31,11,20,20,37,41,
6/2/2023,Breakfast,400.1,13.5,2.6,3.4,5.9,0,192.1,179.1,256.2,46.5,9.2,16.4,22.8,6,0,30.6,13.6,
6/2/2023,Dinner,441.6,15.4,9.6,0,0,0,48,1094.4,138.2,51.8,3.8,9.6,23,0,0,48,11.5,
6/2/2023,Evening,436.4,7,0.5,3,2,0,0,650.7,456.7,58,10,3,37.2,50,9.7,27.7,48,
6/2/2023,Lunch,292.2,1.7,0,0.1,0,0,0,4.5,744.4,29.8,3.9,3.4,40.2,0,57.8,4.7,10,
6/2/2023,Morning,572,18.5,5.6,0.2,2.3,0,92.5,506.2,624.2,64.1,4.6,4.6,31,0,0,26.4,11.4,
6/2/2023,PreWorkout,571.2,5.5,1.5,1,1,0,12.5,1837.5,220,121.1,4,57,11,20,20,37,41,
6/3/2023,Breakfast,394.5,13.1,2.5,3.4,5.7,0,177.3,173.5,256.2,46.5,9.2,16.4,22.3,5.5,0,30.4,13.3,
6/3/2023,Dinner,470.9,12.6,1.6,1.1,1,0,56.3,408.5,828.8,47.7,2.3,3.5,39.6,6.4,4.3,2.6,11.3,
6/3/2023,Lunch,106.4,0,0,0,0,0,0,125.7,96.7,1,0,0,24.2,0,9.7,9.7,0,
6/3/2023,Morning,637,21.5,5.8,0.2,2.3,0,92.5,566.2,624.2,73.1,5.1,5.1,31,0,0,26.4,11.9,
6/3/2023,PreWorkout,451.2,5.5,1.5,1,1,0,12.5,1837.5,220,93.1,4,31,11,20,20,37,41,
6/4/2023,Breakfast,405.7,13.9,2.7,3.4,6.1,0,206.9,184.7,256.2,46.5,9.2,16.4,23.3,6.5,0,30.8,13.9,
6/4/2023,Dinner,312.8,5.5,0.9,0.1,0,0,84,360.8,580.5,35.1,1.9,13.2,29.7,0,13.8,5.7,7.6,
6/4/2023,Evening,950,31,7.5,8,5,0,0,875,490,151,13,39,21,50,0,21,58,
6/4/2023,Lunch,336.4,9,3.5,0,0,0,0,315.7,206.7,28,5,12,32.2,0,9.7,11.1,5.6,
6/4/2023,Morning,292.2,1.7,0,0.1,0,0,0,4.5,744.4,29.8,3.9,3.4,40.2,0,57.8,4.7,10,
6/4/2023,PreWorkout,355,5.5,1.5,1,1,0,12.5,1837.5,220,69,4,31,11,20,20,37,41,
6/5/2023,Breakfast,400.1,13.5,2.6,3.4,5.9,0,192.1,179.1,256.2,46.5,9.2,16.4,22.8,6,0,30.6,13.6,
6/5/2023,Dinner,476.1,3.2,0.6,0.1,0,0,84,180.7,573.1,75.8,3.4,12.5,33.7,0,13.8,3.4,3.9,
6/5/2023,Evening,586,19,0.5,3,2,0,0,618,450,70.9,12.3,3.8,34.5,50,6,25.5,52.1,
6/5/2023,Lunch,355.9,3.8,0.8,0,0,0,105,382.2,611,39.1,2.6,15.3,36.1,13.6,0,3.6,6.1,
6/5/2023,Morning,637,21.5,5.8,0.2,2.3,0,92.5,566.2,624.2,73.1,5.1,5.1,31,0,0,26.4,11.9,
6/5/2023,PreWorkout,280,3,0,1,1,0,0,460,0,60,4,24,6,20,20,20,40,
6/6/2023,Breakfast,408.5,14.1,2.8,3.5,6.1,0,214.3,187.5,256.2,46.5,9.2,16.4,23.5,6.7,0,30.8,14.1,
6/6/2023,Dinner,581.5,14.6,5.2,0,0,0,25.9,315.4,127.8,67.9,3.9,4,41.2,4.9,3.4,15.4,4.4,
6/6/2023,Evening,232.4,4.5,1.5,0,0,0,5,113.7,196.7,25.6,0.5,13.5,20.7,0,5.7,13.7,4,
6/6/2023,Lunch,355.9,3.8,0.8,0,0,0,105,382.2,611,39.1,2.6,15.3,36.1,13.6,0,3.6,6.1,
6/6/2023,Morning,637,21.5,5.8,0.2,2.3,0,92.5,566.2,624.2,73.1,5.1,5.1,31,0,0,26.4,11.9,
6/6/2023,PreWorkout,519,5.6,2.2,1.3,1.2,0,12.5,1596.8,776,111.5,6.6,44.5,11.6,13.8,18,32.3,81.7,
6/7/2023,Breakfast,408.5,14.1,2.8,3.5,6.1,0,214.3,187.5,256.2,46.5,9.2,16.4,23.5,6.7,0,30.8,14.1,
6/7/2023,Dinner,550,12,2,0,0,0,80,1370,0,73,12,3,37,0,0,0,0,
6/7/2023,Evening,317,7,1.5,0,0,0,5,131,210,35.7,1,14,25.5,0,7,15,4,
6/7/2023,Lunch,355.9,3.8,0.8,0,0,0,105,382.2,611,39.1,2.6,15.3,36.1,13.6,0,3.6,6.1,
6/7/2023,Morning,637,21.5,5.8,0.2,2.3,0,92.5,566.2,624.2,73.1,5.1,5.1,31,0,0,26.4,11.9,
6/7/2023,PreWorkout,467.7,6.5,2.3,1.6,1.5,0,12.5,341.1,879.1,96.1,7.9,45.9,13.2,17.1,21.7,35.7,102.5,
6/8/2023,Breakfast,405.7,13.9,2.7,3.4,6.1,0,206.9,184.7,256.2,46.5,9.2,16.4,23.3,6.5,0,30.8,13.9,
6/8/2023,Dinner,581.5,14.6,5.2,0,0,0,25.9,315.4,127.8,67.9,3.9,4,41.2,4.9,3.4,15.4,4.4,
6/8/2023,Evening,166,2,1.5,0,0,0,5,118,200,15.6,0,13,20,0,6,14,4,
6/8/2023,Lunch,355.9,3.8,0.8,0,0,0,105,382.2,611,39.1,2.6,15.3,36.1,13.6,0,3.6,6.1,
6/8/2023,Morning,637,21.5,5.8,0.2,2.3,0,92.5,566.2,624.2,73.1,5.1,5.1,31,0,0,26.4,11.9,
6/8/2023,PreWorkout,592,6.6,2.3,1.6,1.5,0,12.5,1656.4,972.1,128.2,8.6,49.1,13.5,17.8,24,37,103.6,
6/9/2023,Breakfast,408.5,14.1,2.8,3.5,6.1,0,214.3,187.5,256.2,46.5,9.2,16.4,23.5,6.7,0,30.8,14.1,
6/9/2023,Dinner,559,15.6,9.8,0,0,0,48.8,1242.6,240.5,53.7,3.9,9.8,48.4,0,10,58.8,11.7,
6/9/2023,Lunch,355.9,3.8,0.8,0,0,0,105,382.2,611,39.1,2.6,15.3,36.1,13.6,0,3.6,6.1,
6/9/2023,PreWorkout,60,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,
6/10/2023,Breakfast,408.5,14.1,2.8,3.5,6.1,0,214.3,187.5,256.2,46.5,9.2,16.4,23.5,6.7,0,30.8,14.1,
6/10/2023,Dinner,416.1,14.5,9,0,0,0,45.2,1031.1,130.2,48.8,3.6,9,21.7,0,0,45.2,10.9,
6/10/2023,Evening,110,0,0,0,0,0,0,130,100,1,0,0,25,0,10,10,0,
6/10/2023,Lunch,110,0,0,0,0,0,0,130,100,1,0,0,25,0,10,10,0,
6/10/2023,Morning,542,11,2.8,0.2,2.3,0,80,361.2,634.2,75.1,4.6,4.1,30,0,0,18.9,10.8,
6/10/2023,PreWorkout,571.2,5.5,1.5,1,1,0,12.5,1837.5,220,121.1,4,57,11,20,20,37,41,
6/11/2023,Breakfast,408.5,14.1,2.8,3.5,6.1,0,214.3,187.5,256.2,46.5,9.2,16.4,23.5,6.7,0,30.8,14.1,
6/11/2023,Dinner,314.7,11.7,3.3,0.2,0.9,0,9.7,223.2,259.1,24.4,2.2,1.9,27.9,0,80.3,4.8,8.1,
6/11/2023,Lunch,270,4.5,1,2,1.5,0,0,350,120,48,3,5,9,0,0,3,15.6,
6/11/2023,PreWorkout,541.2,5.5,1.5,1,1,0,12.5,1837.5,220,114.1,4,50.5,11,20,20,37,41,
6/12/2023,Breakfast,82.8,3,0.3,0.2,2.3,0,0,34.7,75.9,12.9,4,3.3,0.3,0,0,15.2,1.5,
6/12/2023,Dinner,400,8,1,2,1.5,0,0,530,164,71,4,5,12,0,0,6.4,20,
6/12/2023,Evening,180,4.5,0,0,0,0,0,315,45,33,0.8,0.8,3,0,0,7.5,3.3,
6/12/2023,Lunch,110,0,0,0,0,0,0,130,100,1,0,0,25,0,10,10,0,
6/13/2023,Breakfast,408.5,14.1,2.8,3.5,6.1,0,214.3,187.5,256.2,46.5,9.2,16.4,23.5,6.7,0,30.8,14.1,
6/13/2023,Evening,390,2.3,0,0.8,0,0,0,540,180,78,3,16.5,13.5,0,0,3.8,23.3,
6/13/2023,Lunch,361.3,7.7,1.3,0.2,2.5,0,105,460,1334.7,34.8,4.7,10.2,37.3,9.4,42.8,5.4,10.6,
6/13/2023,Morning,452,11,2.8,0.2,2.3,0,80,361.2,624.2,55.1,4.1,4.1,28,0,0,18.9,10.8,
6/14/2023,Breakfast,408.5,14.1,2.8,3.5,6.1,0,214.3,187.5,256.2,46.5,9.2,16.4,23.5,6.7,0,30.8,14.1,
6/14/2023,Dinner,435,1.5,0,0,0,0,0,0,30,60,1.5,0,42,0,0,0,0,
6/14/2023,Evening,241,6.3,0,0,0,0,0,78,60,25.6,1.3,1.3,18.8,0,6,6,0,
6/14/2023,Lunch,496.3,10,1.8,1.2,3.3,0,105,635,1394.7,58.8,6.2,12.7,41.8,9.4,42.8,6.9,18.4,
6/14/2023,Morning,452,11,2.8,0.2,2.3,0,80,361.2,624.2,55.1,4.1,4.1,28,0,0,18.9,10.8,
6/14/2023,PreWorkout,571.2,5.5,1.5,1,1,0,12.5,1837.5,220,121.1,4,57,11,20,20,37,41,
6/15/2023,Breakfast,408.5,14.1,2.8,3.5,6.1,0,214.3,187.5,256.2,46.5,9.2,16.4,23.5,6.7,0,30.8,14.1,
6/15/2023,Dinner,550,23.5,3.8,0,0,0,32.5,1055,500,60,3.5,2,22,0,0,0,4,
6/15/2023,Evening,280,7,3.5,0,0,0,15,675,0,52,2,10,8,0,0,0,0,
6/15/2023,Lunch,361.3,7.7,1.3,0.2,2.5,0,105,460,1334.7,34.8,4.7,10.2,37.3,9.4,42.8,5.4,10.6,
6/15/2023,Morning,572,13.5,2.8,1.2,3.3,0,80,551.2,664.2,78.1,5.1,4.1,30,0,0,18.9,10.8,
6/15/2023,PreWorkout,110,0,0,0,0,0,0,130,100,1,0,0,25,0,10,10,0,
6/16/2023,Breakfast,405.7,13.9,2.7,3.4,6.1,0,206.9,184.7,256.2,46.5,9.2,16.4,23.3,6.5,0,30.8,13.9,
6/16/2023,Dinner,435,1.5,0,0,0,0,0,0,30,60,1.5,0,42,0,0,0,0,
6/16/2023,Evening,369.2,13,2.3,2.5,1.5,0,0,274,115,37.6,1.7,15.4,25.2,0,8,9.3,5.8,
6/16/2023,Lunch,320,6,1.5,0,0,0,0,330,178,29,5,9,33,0,10,11.5,5.6,
6/16/2023,Morning,519.2,10.5,2.5,1,1,0,80,516.5,588.3,72.2,5.1,1.8,29.7,0,0,3.7,9.3,
6/16/2023,PreWorkout,571.2,5.5,1.5,1,1,0,12.5,1837.5,220,121.1,4,57,11,20,20,37,41,
6/17/2023,Breakfast,401.5,13.6,2.6,3.4,5.9,0,195.8,180.5,256.2,46.5,9.2,16.4,22.9,6.1,0,30.6,13.7,
6/17/2023,Dinner,506,5.2,0.5,0,0,0,0,288.3,186.3,68.3,3.1,4.3,42.9,87,70.5,10.6,0.3,
6/17/2023,Evening,223.4,7,1.5,1.5,4,0,2.5,406.7,126.7,18.7,0.5,0,19.7,0,6.7,10.7,6.7,
6/17/2023,Lunch,361.3,7.7,1.3,0.2,2.5,0,105,460,1334.7,34.8,4.7,10.2,37.3,9.4,42.8,5.4,10.6,
6/17/2023,Morning,519.2,10.5,2.5,1,1,0,80,516.5,588.3,72.2,5.1,1.8,29.7,0,0,3.7,9.3,
6/17/2023,PreWorkout,541.1,6.1,2.3,1.4,1.4,0,12.5,1636.4,799.7,115.8,7.1,43.9,12.5,15.6,19.4,34,96.3,
6/18/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
6/18/2023,Dinner,396.9,1.2,0,0,0,0,0,37.4,212.9,59.2,6,8.3,36.4,1.2,2,12.4,4.6,
6/18/2023,Evening,483.4,11.5,4,1,5,0,15,536.7,186.7,66.7,2,24,25.7,0,6.7,9.2,15.6,
6/18/2023,Lunch,361.3,7.7,1.3,0.2,2.5,0,105,460,1334.7,34.8,4.7,10.2,37.3,9.4,42.8,5.4,10.6,
6/18/2023,Morning,558.8,12.2,2.7,1,2.2,0,80,549.5,654.3,78.1,5.1,4.1,30,0,0,19.2,10.8,
6/18/2023,PreWorkout,420,6.3,1.5,1.3,1.3,0,12.5,637.5,220,82,5,37,12.5,25,25,42,50,
6/19/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
6/19/2023,Dinner,506,5.2,0.5,0,0,0,0,288.3,186.3,68.3,3.1,4.3,42.9,87,70.5,10.6,0.3,
6/19/2023,Evening,700,12,2.3,3,1.5,0,0,950,155,130,2.5,26,15,0,0,3,19.8,
6/19/2023,Lunch,365.8,7.5,1.3,0.1,2.5,0,105,434.5,1274.4,36.8,4.2,9.3,37.4,8.7,64.9,5.9,10.6,
6/19/2023,Morning,542.1,10,1.9,1,2.2,0,71.7,546.1,687.7,78.1,5.1,4.1,31.7,0,0,19.5,9.6,
6/19/2023,PreWorkout,110,0,0,0,0,0,0,130,100,1,0,0,25,0,10,10,0,
6/20/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
6/20/2023,Dinner,396.9,1.2,0,0,0,0,0,37.4,212.9,59.2,6,8.3,36.4,1.2,2,12.4,4.6,
6/20/2023,Evening,313,12.3,4.5,1.5,5.8,0,15,369,140,24.8,1.5,2.5,24.5,0,8,9.5,7.8,
6/20/2023,Lunch,365.8,7.5,1.3,0.1,2.5,0,105,434.5,1274.4,36.8,4.2,9.3,37.4,8.7,64.9,5.9,10.6,
6/20/2023,Morning,542.1,10,1.9,1,2.2,0,71.7,546.1,687.7,78.1,5.1,4.1,31.7,0,0,19.5,9.6,
6/20/2023,PreWorkout,529.9,6.1,2.3,1.4,1.4,0,12.5,1581.3,774.6,112.2,7,43,12.5,15.4,18.8,33.6,95.3,
6/21/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
6/21/2023,Dinner,538.7,11.5,3,0,0,0,80,1071.8,348.7,73.9,4.5,9.6,29.2,0,9.9,3.4,6,
6/21/2023,Evening,369,4.5,1,2,1.5,0,0,467,210,48.9,3,5,31.5,0,9,12,15.6,
6/21/2023,Lunch,365.8,7.5,1.3,0.1,2.5,0,105,434.5,1274.4,36.8,4.2,9.3,37.4,8.7,64.9,5.9,10.6,
6/21/2023,Morning,542.1,10,1.9,1,2.2,0,71.7,546.1,687.7,78.1,5.1,4.1,31.7,0,0,19.5,9.6,
6/21/2023,PreWorkout,350,5.5,1.5,1,1,0,12.5,522.5,220,67,4,31,11,20,20,37,40,
6/22/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
6/22/2023,Dinner,448.7,11.5,3,0,0,0,80,1071.8,338.7,53.9,4,9.6,27.2,0,9.9,3.4,6,
6/22/2023,Evening,143,0,0,0,0,0,0,169,130,1.3,0,0,32.5,0,13,13,0,
6/22/2023,Lunch,403.6,8.6,1.4,0.1,2.5,0,105,470.8,1337.8,42.4,4.5,10.4,38.9,12,64.9,10,10.9,
6/22/2023,Morning,542.1,10,1.9,1,2.2,0,71.7,546.1,687.7,78.1,5.1,4.1,31.7,0,0,19.5,9.6,
6/22/2023,PreWorkout,451.2,5.5,1.5,1,1,0,12.5,1837.5,220,93.1,4,31,11,20,20,37,41,
6/23/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
6/23/2023,Dinner,391,13.6,8.5,0,0,0,42.5,969,122.4,45.9,3.4,8.5,20.4,0,0,42.5,10.2,
6/23/2023,Evening,225,0,0,0,0,0,0,195,150,15.5,0,13,37.5,0,15,15,0,
6/23/2023,Lunch,365.8,7.5,1.3,0.1,2.5,0,105,434.5,1274.4,36.8,4.2,9.3,37.4,8.7,64.9,5.9,10.6,
6/23/2023,Morning,542.1,10,1.9,1,2.2,0,71.7,546.1,687.7,78.1,5.1,4.1,31.7,0,0,19.5,9.6,
6/23/2023,PreWorkout,451.2,5.5,1.5,1,1,0,12.5,1837.5,220,93.1,4,31,11,20,20,37,41,
6/24/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
6/24/2023,Dinner,524,14.4,9,0,0,0,45,1156,229.6,49.6,3.6,9,46.6,0,10,55,10.8,
6/24/2023,Evening,450.5,1.5,0,0.5,0,0,0,459.7,196.7,77.6,2,34,28.2,0,7.7,10.2,15.6,
6/24/2023,Lunch,110,0,0,0,0,0,0,130,100,1,0,0,25,0,10,10,0,
6/24/2023,Morning,502.5,8.3,1.7,1,1,0,71.7,513.1,621.7,72.2,5.1,1.8,31.4,0,0,4,8.1,
6/24/2023,PreWorkout,355,5.5,1.5,1,1,0,12.5,1837.5,220,69,4,31,11,20,20,37,41,
6/25/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
6/25/2023,Dinner,491.9,12,0.3,0.5,0,0,0,218.8,335.5,63.9,12.9,3.3,34.1,0,0,4.7,10.3,
6/25/2023,Evening,378.1,6.5,2.3,2.5,1.5,0,0,326,155,46,0.5,25,32,0,12,12.5,4.2,
6/25/2023,Lunch,485.8,9.5,1.3,0.1,2.5,0,105,644.5,1274.4,58.8,4.2,9.3,39.4,8.7,64.9,5.9,10.6,
6/25/2023,Morning,110,0,0,0,0,0,0,130,100,1,0,0,25,0,10,10,0,
6/25/2023,PreWorkout,482,5.8,1.5,1.1,1.1,0,12.5,1888.1,220,99.7,4.4,33.6,11.7,22.2,22.2,39.2,45.4,
6/26/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
6/26/2023,Dinner,467.9,12.6,1.6,1.1,1,0,55.1,407.3,816.3,47.7,2.3,3.5,38.9,6.4,4.3,2.6,11.2,
6/26/2023,Evening,215.4,0,0,0,0,0,0,112.7,86.7,28.9,0,26,21.7,0,8.7,8.7,0,
6/26/2023,Lunch,373.4,7.6,1.4,0.1,2.5,0,105,462.9,1397.7,37.7,4.6,8.6,38.4,113.8,169.3,7.2,9.7,
6/26/2023,Morning,502.5,8.3,1.7,1,1,0,71.7,513.1,621.7,72.2,5.1,1.8,31.4,0,0,4,8.1,
6/26/2023,PreWorkout,402.3,6,2.3,1.3,1.3,0,12.5,1631.3,732.3,83.2,6.6,15.8,12.2,14.8,17.7,32.8,94.4,
6/27/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
6/27/2023,Dinner,467.9,12.6,1.6,1.1,1,0,55.1,407.3,816.3,47.7,2.3,3.5,38.9,6.4,4.3,2.6,11.2,
6/27/2023,Evening,204.4,2,0,0,0,0,0,309.7,76.7,22.8,0,0,21.2,0,7.7,7.7,0,
6/27/2023,Lunch,373.4,7.6,1.4,0.1,2.5,0,105,462.9,1397.7,37.7,4.6,8.6,38.4,113.8,169.3,7.2,9.7,
6/27/2023,Morning,502.5,8.3,1.7,1,1,0,71.7,513.1,621.7,72.2,5.1,1.8,31.4,0,0,4,8.1,
6/27/2023,PreWorkout,426.1,6,2.3,1.3,1.3,0,12.5,1631.3,732.3,87.1,6.6,41.8,12.2,14.8,17.7,32.8,94.4,
6/28/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
6/28/2023,Dinner,464.7,10.9,3.7,0.4,2.5,0,122.5,1044.5,533.5,47.7,1.1,4.4,40.6,10.1,2.8,2.2,1.1,
6/28/2023,Evening,227,2,0,0,0,0,0,301,70,29.7,0,6.5,19.5,0,7,7,0,
6/28/2023,Lunch,373.4,7.6,1.4,0.1,2.5,0,105,462.9,1397.7,37.7,4.6,8.6,38.4,113.8,169.3,7.2,9.7,
6/28/2023,Morning,502.5,8.3,1.7,1,1,0,71.7,513.1,621.7,72.2,5.1,1.8,31.4,0,0,4,8.1,
6/28/2023,PreWorkout,402.3,6,2.3,1.3,1.3,0,12.5,1631.3,732.3,83.2,6.6,15.8,12.2,14.8,17.7,32.8,94.4,
6/29/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
6/29/2023,Dinner,509.7,14.4,6.2,0.4,2.5,0,140,1114.5,533.5,48.2,1.1,4.4,43.6,10.1,2.8,2.9,1.1,
6/29/2023,Evening,44,0,0,0,0,0,0,52,40,0.4,0,0,10,0,4,4,0,
6/29/2023,Lunch,373.4,7.6,1.4,0.1,2.5,0,105,462.9,1397.7,37.7,4.6,8.6,38.4,113.8,169.3,7.2,9.7,
6/29/2023,Morning,382.5,5.8,1.7,0,0,0,71.7,323.1,581.7,49.2,4.1,1.8,29.4,0,0,4,8.1,
6/29/2023,PreWorkout,451.2,5.5,1.5,1,1,0,12.5,1837.5,220,93.1,4,31,11,20,20,37,41,
6/30/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
6/30/2023,Dinner,350,13.8,7.5,0,0,0,37.5,750,175,38.8,2.5,6.3,16.3,0,0,36.3,14.6,
6/30/2023,Evening,128.4,0,0,0,0,0,0,151.7,116.7,1.2,0,0,29.2,0,11.7,11.7,0,
6/30/2023,Lunch,373.4,7.6,1.4,0.1,2.5,0,105,462.9,1397.7,37.7,4.6,8.6,38.4,113.8,169.3,7.2,9.7,
6/30/2023,Morning,382.5,5.8,1.7,0,0,0,71.7,323.1,581.7,49.2,4.1,1.8,29.4,0,0,4,8.1,
6/30/2023,PreWorkout,555,5.5,1.5,1,1,0,12.5,1837.5,220,111,4,31,19,20,20,37,41,
7/1/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
7/1/2023,Dinner,379.7,8.4,4,0,0,0,25,525,633,52.4,11,6.4,25.6,27.5,110,11.5,33.9,
7/1/2023,Evening,351,10,1.5,0,0,0,5,183,250,26.6,1.5,20,36.5,0,11,20,6,
7/1/2023,Lunch,245,2.3,0.5,1,0.8,0,0,305,160,25,1.5,2.5,29.5,0,10,11.5,7.8,
7/1/2023,Morning,422.1,7.5,1.9,0,1.2,0,71.7,356.1,647.7,55.1,4.1,4.1,29.7,0,0,19.5,9.6,
7/1/2023,PreWorkout,395.2,5.9,2.2,1.3,1.3,0,12.5,1621.6,719.5,81.7,6.4,15.7,11.9,14.3,17.2,32.3,90.8,
7/2/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
7/2/2023,Dinner,1037.4,37,13,1.2,3.4,0,120.7,1197.4,1269.6,126.9,8.5,16.1,55.4,33.9,27.7,25.6,31.8,
7/2/2023,Lunch,560.9,11.4,2,0.1,3.8,0,157.5,695.6,2101.8,56.8,6.7,13,57.4,188.2,254.2,10.7,14.5,
7/2/2023,PreWorkout,395.2,5.9,2.2,1.3,1.3,0,12.5,1621.6,719.5,81.7,6.4,15.7,11.9,14.3,17.2,32.3,90.8,
7/3/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
7/3/2023,Dinner,379.7,8.4,4,0,0,0,25,525,633,52.4,11,6.4,25.6,27.5,110,11.5,33.9,
7/3/2023,Evening,510.4,8.5,3.8,2.5,1.5,0,5,387.7,311.7,64.4,0.5,41,41.2,0,13.7,22.2,8.2,
7/3/2023,Lunch,170,0,0,0,0,0,0,130,100,15,0,13,25,0,10,10,0,
7/3/2023,Morning,377.1,7.5,1.9,0,1.2,0,71.7,356.1,642.7,45.1,3.9,4.1,28.7,0,0,19.5,9.6,
7/3/2023,PreWorkout,299,5.9,2.2,1.3,1.3,0,12.5,1621.6,719.5,57.6,6.4,15.7,11.9,14.3,17.2,32.3,90.8,
7/4/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
7/4/2023,Dinner,546.4,22,7.4,0,0,0,95.7,613.5,672.9,47.7,2.7,3.8,37.5,15.7,6.5,2,11.1,
7/4/2023,Evening,137,0,0,0,0,0,0,91,70,14.7,0,13,17.5,0,7,7,0,
7/4/2023,Lunch,365.9,7.5,1.3,0.1,2.5,0,105,434.5,1275,36.8,4.2,9.3,37.4,8.7,65,5.9,10.6,
7/4/2023,Morning,337.5,5.8,1.7,0,0,0,71.7,323.1,576.7,39.2,3.9,1.8,28.4,0,0,4,8.1,
7/4/2023,PreWorkout,451.2,5.5,1.5,1,1,0,12.5,1837.5,220,93.1,4,31,11,20,20,37,41,
7/5/2023,Breakfast,386.9,12.2,2.5,3.2,4.8,0,192.1,177.4,246.3,46.5,9.2,16.4,22.8,6,0,30.9,13.6,
7/5/2023,Dinner,365,12.7,7.9,0,0,0,39.7,904.6,114.3,42.8,3.2,7.9,19,0,0,39.7,9.5,
7/5/2023,Evening,214,0,0,0,0,0,0,182,140,15.4,0,13,35,0,14,14,0,
